#{"t_start": 1765983727.382072, "env_id": "None"}
r,l,t,r,r_stochastic,r_stochastic_1seed,power,power_floris_opt_stochastic,power_floris_opt,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int
-0.004971741486651674,1,148.555657,-0.004971741486651674,nan,nan,[1960.10677354 1332.38986209 2247.67006163],nan,[5540.44215372],[92.32970695 66.04984264 66.61651353],[92.32970695 66.04984264 66.61651353],[92.75973777 66.50973777 66.50973777],[ 0.43003082 26.70989513 26.14322424],[ 0.43003082 26.70989513 26.14322424],[ 0.   26.25 26.25],92.75973777209767,10.0,0.05741868385562098
0.0006632446101326093,1,148.555935,0.0006632446101326093,nan,nan,[2164.58590012 1884.4055031  2336.06699693],nan,[6385.01605187],[95.45538751 76.06113998 72.08984701],[95.45538751 76.06113998 72.08984701],[95.65222112 75.65222112 71.90222112],[ 0.19683361 19.59108114 23.56237411],[ 0.19683361 19.59108114 23.56237411],[ 0.   20.   23.75],95.65222112197517,10.0,0.06942017306840548
-0.012831813729469496,1,148.556211,-0.012831813729469496,nan,nan,[2195.87488621 1895.08712831 2315.39877195],nan,[6407.18294425],[95.34384202 75.77032995 71.51977014],[95.34384202 75.77032995 71.51977014],[95.71053457 75.71053457 71.96053457],[ 0.36669254 19.94020462 24.19076443],[ 0.36669254 19.94020462 24.19076443],[ 0.   20.   23.75],95.7105345664271,10.0,0.05150402240490613
-0.00024603617488722746,1,148.556488,-0.00024603617488722746,nan,nan,[2216.78881565 1898.13701255 2368.86098792],nan,[6483.80276862],[95.7056322  76.12523459 73.46919917],[95.7056322  76.12523459 73.46919917],[95.99820994 75.99820994 73.49820994],[ 0.29257774 19.87297535 22.52901077],[ 0.29257774 19.87297535 22.52901077],[ 0.  20.  22.5],95.9982099418056,10.0,0.059155707026729655
-0.0012314899776392362,1,148.55677,-0.0012314899776392362,nan,nan,[1987.22189269 1342.01332128 2237.5010619 ],nan,[5566.80483051],[92.34037753 65.90063449 66.41891833],[92.34037753 65.90063449 66.41891833],[92.84268733 66.59268733 66.59268733],[ 0.5023098  26.94205284 26.423769  ],[ 0.5023098  26.94205284 26.423769  ],[ 0.   26.25 26.25],92.84268732830787,10.0,0.049522404663550845
-0.004937498224251011,1,148.80318,-0.004937498224251011,nan,nan,[2187.12394889 1878.51371704 2379.67121783],nan,[6445.62713648],[95.6793654  76.19819522 73.69768739],[95.6793654  76.19819522 73.69768739],[95.87541223 75.87541223 73.37541223],[ 0.19604683 19.67721701 22.17772484],[ 0.19604683 19.67721701 22.17772484],[ 0.  20.  22.5],95.87541222855725,10.0,0.06970162779921042
-0.06175456511338831,1,148.803601,-0.06175456511338831,nan,nan,[1968.652467   1176.33784742 2163.71867468],nan,[5311.98938504],[91.35568938 61.50146326 63.64733061],[91.35568938 61.50146326 63.64733061],[92.0225366 63.2725366 64.5225366],[ 0.66684723 30.52107334 28.37520599],[ 0.66684723 30.52107334 28.37520599],[ 0.   28.75 27.5 ],92.0225366043769,10.0,0.028063273000750222
-0.004900127495487922,1,148.803889,-0.004900127495487922,nan,nan,[1943.11403299 1315.88289705 2247.92908793],nan,[5507.19587758],[92.22418739 65.95004036 66.51509001],[92.22418739 65.95004036 66.51509001],[92.65112831 66.40112831 66.40112831],[ 0.42694092 26.70108795 26.1360383 ],[ 0.42694092 26.70108795 26.1360383 ],[ 0.   26.25 26.25],92.65112831226966,10.0,0.05772372383282026
-0.012378146158841509,1,148.80417,-0.012378146158841509,nan,nan,[1861.69001579 1223.36450498 2142.58019957],nan,[5228.28188471],[91.34444474 63.55137109 62.85385846],[91.34444474 63.55137109 62.85385846],[91.76350831 64.26350831 63.01350831],[ 0.41906357 28.21213722 28.90964985],[ 0.41906357 28.21213722 28.90964985],[ 0.   27.5  28.75],91.76350831250598,10.0,0.054783346606826086
-0.06701199114722214,1,148.804449,-0.06701199114722214,nan,nan,[2147.55391438 1295.67636032 2269.05924024],nan,[5716.12000077],[92.64707415 62.75100081 67.79239981],[92.64707415 62.75100081 67.79239981],[93.33534567 64.58534567 68.33534567],[ 0.68827152 30.58434486 25.54294586],[ 0.68827152 30.58434486 25.54294586],[ 0.   28.75 25.  ],93.33534566999492,10.0,0.029299263501832474
-0.01864012798759438,1,148.804731,-0.01864012798759438,nan,nan,[2126.32917393 1364.27016631 2278.63464461],nan,[5770.30957794],[92.92120848 64.73956977 68.25114165],[92.92120848 64.73956977 68.25114165],[93.52067862 66.02067862 68.52067862],[ 0.59947014 28.78110886 25.26953697],[ 0.59947014 28.78110886 25.26953697],[ 0.  27.5 25. ],93.52067862351063,10.0,0.03982154755360452
-0.04812777200532408,1,148.805009,-0.04812777200532408,nan,nan,[2216.03543473 1950.56532782 2270.59561925],nan,[6440.29595277],[95.48247617 76.00817722 70.33275407],[95.48247617 76.00817722 70.33275407],[95.83203119 75.83203119 70.83203119],[ 0.34955502 19.82385397 25.49927711],[ 0.34955502 19.82385397 25.49927711],[ 0. 20. 25.],95.83203118687932,10.0,0.05332654476496097
-0.006106464859525778,1,148.805286,-0.006106464859525778,nan,nan,[2072.48155765 1745.3843379  2298.38248293],nan,[6116.62188785],[94.50744854 73.95429598 70.01319872],[94.50744854 73.95429598 70.01319872],[94.70919835 73.45919835 69.70919835],[ 0.2017498  20.75490236 24.69599962],[ 0.2017498  20.75490236 24.69599962],[ 0.   21.25 25.  ],94.70919834506138,10.0,0.07360085900926198
0.0010615635550402602,1,148.805564,0.0010615635550402602,nan,nan,[2220.87730754 1893.78101017 2362.19867195],nan,[6476.78823444],[95.61610541 75.97520194 73.22304568],[95.61610541 75.97520194 73.22304568],[95.96582732 75.96582732 73.46582732],[ 0.34972191 19.99062538 22.74278164],[ 0.34972191 19.99062538 22.74278164],[ 0.  20.  22.5],95.96582732098555,10.0,0.05320831713733247
-0.05205643414819979,1,148.805854,-0.05205643414819979,nan,nan,[2052.76231653 1301.68910021 2212.6601149 ],nan,[5570.01108079],[92.16080911 63.75839956 65.7562948 ],[92.16080911 63.75839956 65.7562948 ],[92.853005 65.353005 66.603005],[ 0.69219589 29.09460545 27.09671021],[ 0.69219589 29.09460545 27.09671021],[ 0.   27.5  26.25],92.85300500259103,10.0,0.027813129731954475
-0.07549113227953591,1,149.06225,-0.07549113227953591,nan,nan,[1689.05631907  973.36307115 2069.65724903],nan,[4735.6516363],[89.71915461 58.67560602 59.5646689 ],[89.71915461 58.67560602 59.5646689 ],[90.24540163 60.24540163 60.24540163],[ 0.52624702 31.56979561 30.68073273],[ 0.52624702 31.56979561 30.68073273],[ 0. 30. 30.],90.24540162964249,10.0,0.038567666298538764
-0.03393504263709153,1,149.062708,-0.03393504263709153,nan,nan,[2172.5723008  1811.09173597 2257.70834647],nan,[6243.49111461],[94.62623971 73.64762681 69.26918404],[94.62623971 73.64762681 69.26918404],[95.13244527 73.88244527 70.13244527],[ 0.50620556 21.48481846 25.86326122],[ 0.50620556 21.48481846 25.86326122],[ 0.   21.25 25.  ],95.13244526657473,10.0,0.04011608051174456
-0.011106313872449288,1,149.063004,-0.011106313872449288,nan,nan,[1824.78893375 1221.24163673 2157.55044777],nan,[5204.15900848],[91.33836494 63.72465358 63.12729583],[91.33836494 63.72465358 63.12729583],[91.65950523 64.15950523 62.90950523],[ 0.32114029 27.93485165 28.5322094 ],[ 0.32114029 27.93485165 28.5322094 ],[ 0.   27.5  28.75],91.65950523083268,10.0,0.06559967847466575
-0.017503333271007036,1,149.063289,-0.017503333271007036,nan,nan,[2127.74697803 1427.88958417 2266.93888093],nan,[5823.59476633],[93.04730501 66.19776811 68.09148397],[93.04730501 66.19776811 68.09148397],[93.6945733 67.4445733 68.6945733],[ 0.6472683  27.49680519 25.60308933],[ 0.6472683  27.49680519 25.60308933],[ 0.   26.25 25.  ],93.69457330316664,10.0,0.03362108272988879
-0.009705462862284913,1,149.063579,-0.009705462862284913,nan,nan,[1668.14511882 1147.14721005 2154.08047289],nan,[4969.8551492],[90.59100676 64.44182444 62.28210497],[90.59100676 64.44182444 62.28210497],[90.90225267 64.65225267 62.15225267],[ 0.31124592 26.46042824 28.62014771],[ 0.31124592 26.46042824 28.62014771],[ 0.   26.25 28.75],90.90225267415859,10.0,0.06749997347126056
0.00039635938324440886,1,149.063864,0.00039635938324440886,nan,nan,[1919.1679395  1481.83685095 2201.92693221],nan,[5602.909515],[92.63327497 69.32639259 65.56067842],[92.63327497 69.32639259 65.56067842],[92.94296163 69.19296163 65.44296163],[ 0.30968666 23.61656904 27.38228321],[ 0.30968666 23.61656904 27.38228321],[ 0.   23.75 27.5 ],92.942961633733,10.0,0.0690362180632225
0.0013163871965250645,1,149.064147,0.0013163871965250645,nan,nan,[1904.42228569 1312.0448915  2200.58548502],nan,[5416.98135375],[91.97112005 65.73760908 64.94135063],[91.97112005 65.73760908 64.94135063],[92.35911291 66.10911291 64.85911291],[ 0.38799286 26.62150383 27.41776228],[ 0.38799286 26.62150383 27.41776228],[ 0.   26.25 27.5 ],92.35911290678239,10.0,0.06083887349263405
-0.05875222961295494,1,149.064429,-0.05875222961295494,nan,nan,[2159.1629597  1671.83485582 2222.13424749],nan,[6056.69050372],[93.95564516 70.25251825 67.6492687 ],[93.95564516 70.25251825 67.6492687 ],[94.49134309 70.74134309 68.24134309],[ 0.53569794 24.23882484 26.84207439],[ 0.53569794 24.23882484 26.84207439],[ 0.   23.75 26.25],94.49134309348071,10.0,0.04322034788115063
-0.06712604772161274,1,149.064712,-0.06712604772161274,nan,nan,[1671.75948741  964.19803228 2073.21312889],nan,[4712.33385205],[89.66623799 58.67360131 59.57200066],[89.66623799 58.67360131 59.57200066],[90.16879574 60.16879574 60.16879574],[ 0.50255775 31.49519444 30.59679508],[ 0.50255775 31.49519444 30.59679508],[ 0. 30. 30.],90.16879574493731,10.0,0.0409441382242755
-0.002403805396860954,1,149.064993,-0.002403805396860954,nan,nan,[2191.4730156  1885.17646596 2380.51553481],nan,[6457.32023779],[95.73246803 76.25760402 73.77126779],[95.73246803 76.25760402 73.77126779],[95.92131939 75.92131939 73.42131939],[ 0.18885136 19.66371536 22.15005159],[ 0.18885136 19.66371536 22.15005159],[ 0.  20.  22.5],95.92131938590428,10.0,0.07052367988821814
-0.056191005085507034,1,149.312961,-0.056191005085507034,nan,nan,[2188.29625612 1823.18791736 2249.52333564],nan,[6264.52761015],[94.64179149 73.56589428 69.11670318],[94.64179149 73.56589428 69.11670318],[95.20846954 73.95846954 70.20846954],[ 0.56667805 21.64257526 26.09176636],[ 0.56667805 21.64257526 26.09176636],[ 0.   21.25 25.  ],95.20846953985514,10.0,0.033690622086961566
-0.012903699186090013,1,149.313419,-0.012903699186090013,nan,nan,[1875.37834245 1251.00092285 2151.52214683],nan,[5278.58254454],[91.55434044 63.86421593 63.2333556 ],[91.55434044 63.86421593 63.2333556 ],[91.91816243 64.41816243 63.16816243],[ 0.36382198 28.0539465  28.68480682],[ 0.36382198 28.0539465  28.68480682],[ 0.   27.5  28.75],91.91816242794792,10.0,0.061026033504735074
-0.002352327906552683,1,149.313773,-0.002352327906552683,nan,nan,[2130.99279284 1795.6388066  2285.66761941],nan,[6212.44535593],[94.7262105  74.04779997 69.9629077 ],[94.7262105  74.04779997 69.9629077 ],[95.02970782 73.77970782 70.02970782],[ 0.30349731 20.98190784 25.06680012],[ 0.30349731 20.98190784 25.06680012],[ 0.   21.25 25.  ],95.02970781773867,10.0,0.06274835133640214
-0.06363880157235009,1,149.314066,-0.06363880157235009,nan,nan,[1969.11161477 1181.40634858 2168.55845127],nan,[5322.46356665],[91.41671853 61.63510519 63.80161004],[91.41671853 61.63510519 63.80161004],[92.05300527 63.30300527 64.55300527],[ 0.63628674 30.41790009 28.25139523],[ 0.63628674 30.41790009 28.25139523],[ 0.   28.75 27.5 ],92.05300527045462,10.0,0.03146561445925715
-0.00579571585236287,1,149.31435,-0.00579571585236287,nan,nan,[1951.60755153 1495.72184219 2191.64180869],nan,[5639.29804009],[92.69946119 69.29147265 65.4328253 ],[92.69946119 69.29147265 65.4328253 ],[93.08595202 69.33595202 65.58595202],[ 0.38649082 23.79447937 27.65312672],[ 0.38649082 23.79447937 27.65312672],[ 0.   23.75 27.5 ],93.0859520163621,10.0,0.06084192487595836
0.008714219448975758,1,149.314635,0.008714219448975758,nan,nan,[2130.38901105 1676.70959604 2248.14148033],nan,[6054.71246649],[94.15828153 70.74131413 68.36858435],[94.15828153 70.74131413 68.36858435],[94.49872895 70.74872895 68.24872895],[ 0.34044743 23.75741482 26.1301446 ],[ 0.34044743 23.75741482 26.1301446 ],[ 0.   23.75 26.25],94.49872895107754,10.0,0.06378032345499637
-0.006993715864902544,1,149.314919,-0.006993715864902544,nan,nan,[2149.80860483 1859.35662796 2330.82178766],nan,[6340.43045214],[95.24220062 75.8073957  71.75783706],[95.24220062 75.8073957  71.75783706],[95.48127723 75.48127723 71.73127723],[ 0.23907661 19.67388153 23.72344017],[ 0.23907661 19.67388153 23.72344017],[ 0.   20.   23.75],95.48127723022762,10.0,0.06480434406371148
-0.037014963229454634,1,149.315197,-0.037014963229454634,nan,nan,[1926.26197247 1093.29460599 2181.79408291],nan,[5203.2766523],[91.11743744 59.98778637 63.77471264],[91.11743744 59.98778637 63.77471264],[91.68466385 61.68466385 64.18466385],[ 0.56722641 31.69687748 27.90995121],[ 0.56722641 31.69687748 27.90995121],[ 0.  30.  27.5],91.68466385132368,10.0,0.03816310457288856
-0.0881693894346922,1,149.315468,-0.0881693894346922,nan,nan,[1855.26070914 1012.04079078 2134.26721673],nan,[5005.98246082],[90.5467072  58.00220876 61.95513635],[90.5467072  58.00220876 61.95513635],[91.07222943 59.82222943 62.32222943],[ 0.52552223 33.07002068 29.11709309],[ 0.52552223 33.07002068 29.11709309],[ 0.   31.25 28.75],91.07222943204691,10.0,0.040014208950520595
-0.029827338643901528,1,149.315745,-0.029827338643901528,nan,nan,[1646.85491179 1012.59346975 2157.36473092],nan,[4818.25026828],[90.10586285 61.00609802 61.89513944],[90.10586285 61.00609802 61.89513944],[90.43206238 61.68206238 61.68206238],[ 0.32619953 29.42596436 28.53692293],[ 0.32619953 29.42596436 28.53692293],[ 0.   28.75 28.75],90.4320623766637,10.0,0.0631204643299437
-8.015235060308788e-05,1,149.558997,-8.015235060308788e-05,nan,nan,[1958.34926464 1322.56355713 2243.09622702],nan,[5524.01347641],[92.24207149 65.89814411 66.4341806 ],[92.24207149 65.89814411 66.4341806 ],[92.70396457 66.45396457 66.45396457],[ 0.46189308 26.80582047 26.26978397],[ 0.46189308 26.80582047 26.26978397],[ 0.   26.25 26.25],92.70396457438854,10.0,0.053903108147274725
-0.03085839196365941,1,149.559431,-0.03085839196365941,nan,nan,[1829.63207354 1072.68197837 2147.20653785],nan,[5051.0792716],[90.79373816 59.99752501 62.42346743],[90.79373816 59.99752501 62.42346743],[91.2170122 61.2170122 62.4670122],[ 0.42327404 31.21948719 28.79354477],[ 0.42327404 31.21948719 28.79354477],[ 0.   30.   28.75],91.21701219740605,10.0,0.051993288591528734
-0.088127277830976,1,149.559725,-0.088127277830976,nan,nan,[2128.32961325 1304.40408137 2217.54148772],nan,[5655.25900817],[92.45078338 62.5556494  66.16969359],[92.45078338 62.5556494  66.16969359],[93.135512 64.385512 66.885512],[ 0.68472862 30.57986259 26.96581841],[ 0.68472862 30.57986259 26.96581841],[ 0.   28.75 26.25],93.13551199864573,10.0,0.02812527504175233
-0.024997806485505446,1,149.560047,-0.024997806485505446,nan,nan,[1953.66141831 1269.38148581 2189.08401965],nan,[5413.48017506],[91.8564736  63.94407622 64.62233893],[91.8564736  63.94407622 64.62233893],[92.34240405 64.84240405 64.84240405],[ 0.48593044 28.39832783 27.72006512],[ 0.48593044 28.39832783 27.72006512],[ 0.  27.5 27.5],92.34240404737537,10.0,0.04899771002335264
0.0007236270787803244,1,149.560332,0.0007236270787803244,nan,nan,[1670.44834767 1094.48852926 2157.57637237],nan,[4922.47762892],[90.44149339 62.84442842 62.21793115],[90.44149339 62.84442842 62.21793115],[90.74948251 63.24948251 61.99948251],[ 0.30798912 27.90505409 28.53155136],[ 0.30798912 27.90505409 28.53155136],[ 0.   27.5  28.75],90.74948251352657,10.0,0.06646120167837476
-0.0032376099740556645,1,149.560619,-0.0032376099740556645,nan,nan,[2165.60545432 1880.83052828 2332.50527595],nan,[6379.14779048],[95.39644369 75.97335943 71.95106634],[95.39644369 75.97335943 71.95106634],[95.6229318 75.6229318 71.8729318],[ 0.22648811 19.64957237 23.67186546],[ 0.22648811 19.64957237 23.67186546],[ 0.   20.   23.75],95.62293180476398,10.0,0.06610602713662453
-0.00956313083638069,1,149.560894,-0.00956313083638069,nan,nan,[1627.68286744 1032.37382112 2104.78085436],nan,[4765.29325415],[89.93734597 60.85953473 60.38258551],[89.93734597 60.85953473 60.38258551],[90.22364854 61.47364854 60.22364854],[ 0.28630257 29.36411381 29.84106302],[ 0.28630257 29.36411381 29.84106302],[ 0.   28.75 30.  ],90.22364853536489,10.0,0.06540415323998591
-0.006884979768840735,1,149.56117,-0.006884979768840735,nan,nan,[1831.963818   1291.41137221 2218.37017707],nan,[5342.11317069],[91.78629936 65.75970234 65.10647119],[91.78629936 65.75970234 65.10647119],[92.05000461 65.80000461 64.55000461],[ 0.26370525 26.29030228 26.94353342],[ 0.26370525 26.29030228 26.94353342],[ 0.   26.25 27.5 ],92.05000461277822,10.0,0.07499143457057211
0.0019297108197698992,1,149.561446,0.0019297108197698992,nan,nan,[1991.04940637 1531.63425432 2253.22741513],nan,[5775.79961958],[93.22889927 69.88101605 67.53125075],[93.22889927 69.88101605 67.53125075],[93.51986054 69.76986054 67.26986054],[ 0.29096127 23.63884449 25.98860979],[ 0.29096127 23.63884449 25.98860979],[ 0.   23.75 26.25],93.5198605392853,10.0,0.06897208945781787
0.009105792833764796,1,149.561728,0.009105792833764796,nan,nan,[2097.79920161 1628.18345348 2304.7697874 ],nan,[6030.20334467],[94.15046739 70.78788804 69.89396857],[94.15046739 70.78788804 69.89396857],[94.40155553 70.65155553 69.40155553],[ 0.25108814 23.61366749 24.50758696],[ 0.25108814 23.61366749 24.50758696],[ 0.   23.75 25.  ],94.40155552768483,10.0,0.07119803003998526
0.0041269685730463005,1,149.807508,0.0041269685730463005,nan,nan,[1851.50534645 1300.7612279  2150.7951805 ],nan,[5302.8429082],[91.63548598 65.43973574 63.28038582],[91.63548598 65.43973574 63.28038582],[91.98353895 65.73353895 63.23353895],[ 0.34805298 26.54380322 28.70315313],[ 0.34805298 26.54380322 28.70315313],[ 0.   26.25 28.75],91.98353895389097,10.0,0.06395351596736801
-0.015348396527733543,1,149.807895,-0.015348396527733543,nan,nan,[1817.54281578 1266.1496459  2213.62165642],nan,[5298.12729568],[91.63314779 65.55642565 64.85643108],[91.63314779 65.55642565 64.85643108],[91.92740877 65.67740877 64.42740877],[ 0.29426098 26.37098312 27.07097769],[ 0.29426098 26.37098312 27.07097769],[ 0.   26.25 27.5 ],91.92740877180512,10.0,0.07135191332407453
-0.11090749847738388,1,149.808176,-0.11090749847738388,nan,nan,[1903.63328919 1039.00409691 2127.53182679],nan,[5075.7986542],[90.7134489  58.0644659  62.00084247],[90.7134489  58.0644659  62.00084247],[91.28491439 60.03491439 62.53491439],[ 0.57146549 33.22044849 29.28407192],[ 0.57146549 33.22044849 29.28407192],[ 0.   31.25 28.75],91.28491439239984,10.0,0.035207172895346625
-0.012082613960464799,1,149.808461,-0.012082613960464799,nan,nan,[2216.94449612 1843.42892015 2314.1109531 ],nan,[6375.25466678],[95.14564825 74.23866583 71.36312796],[95.14564825 74.23866583 71.36312796],[95.59250189 74.34250189 71.84250189],[ 0.44685364 21.35383606 24.22937393],[ 0.44685364 21.35383606 24.22937393],[ 0.   21.25 23.75],95.59250188711479,10.0,0.04691206871296136
-0.00730481661449421,1,149.808775,-0.00730481661449421,nan,nan,[2113.02279148 1414.11578547 2269.27313043],nan,[5796.83515555],[92.98041145 66.17090503 68.07185451],[92.98041145 66.17090503 68.07185451],[93.60872547 67.35872547 68.60872547],[ 0.62831402 27.43782043 25.53687096],[ 0.62831402 27.43782043 25.53687096],[ 0.   26.25 25.  ],93.60872546944445,10.0,0.035535946223373444
-0.018849680031390335,1,149.809058,-0.018849680031390335,nan,nan,[2129.51739753 1656.03501414 2235.51272955],nan,[6022.2003067],[93.93631461 70.39009097 67.89388182],[93.93631461 70.39009097 67.89388182],[94.3721533 70.6221533 68.1221533],[ 0.4358387  23.98206234 26.47827148],[ 0.4358387  23.98206234 26.47827148],[ 0.   23.75 26.25],94.37215330485036,10.0,0.05363607542908211
